ts=68239683; t=2025-05-13T18:59:15; ll=0; started=/usr/local/bin/pagekite.py; version=1.5.2.240101; platform=darwin; python=3.9.6 (default, Mar 12 2025, 20:22:46)  [Clang 17.0.0 (clang-1700.0.13.3)]; argv=4000 atsscribe.pagekite.me; ca_certs=/etc/ssl/cert.pem; send_always_buffers=False; tunnel_socket_blocks=False; optfile_.SELF/defaults.cfg=ok; optfile_/Users/raja/.pagekite.rc=ok
ts=68239684; t=2025-05-13T18:59:16; ll=1; FE=45.33.98.215:443; http_ping_ms=161; win=2; uuid=20b95faa01ec0beac766b8d87b1837161b23552c; wanted_by=DNS
ts=682399cc; t=2025-05-13T19:13:16; ll=92; FE=45.33.98.215:443; err=Duplicate; proto=http; domain=atsscribe.pagekite.me; id=s7
ts=682399cc; t=2025-05-13T19:13:16; ll=93; FE=45.33.98.215:443; ports=79,80,443,465,843,993,995,1965,2222,3000,4545,5222,5223,5269,5670,6667,8000,8080,8081,8082,8083,9292,25565; protocols=http,http2,http3,https,websocket,irc,finger,httpfinger,raw,minecraft; raw_ports=virtual
ts=682399cc; t=2025-05-13T19:13:16; ll=94; wrote=549; wbps=346; read=889; eof=1; id=s7
ts=68239a5c; t=2025-05-13T19:15:40; ll=95; FE=45.33.98.215:443; http_ping_ms=148; win=3; uuid=20b95faa01ec0beac766b8d87b1837161b23552c; wanted_by=DNS
ts=68239a5d; t=2025-05-13T19:15:41; ll=96; FE=172.104.8.71:443; http_ping_ms=225; win=3; uuid=09c857ce500b4ec0cada12d79abdcefc49647447; unbiased_ms=175
ts=68239a5d; t=2025-05-13T19:15:41; ll=97; FE=139.162.73.59:443; http_ping_ms=302; win=3; uuid=e2edeb72e6fabd0d0eb3f0f5c376c8e3bcc5fc31; unbiased_ms=252
ts=68239a5d; t=2025-05-13T19:15:41; ll=98; FE=172.105.176.167:443; http_ping_ms=368; win=3; uuid=13004119e05cff9a228194b7393af9341b586873; unbiased_ms=318
ts=68239a5d; t=2025-05-13T19:15:41; ll=99; FE=109.237.26.34:443; http_ping_ms=370; win=3; uuid=cba9d700f18947bdd582be4023eecd21ec9996b9; unbiased_ms=320
ts=68239a5d; t=2025-05-13T19:15:41; ll=9a; FE=95.216.167.199:443; http_ping_ms=418; win=3; uuid=cd771f4b78e9fdd301e02f9e3251ace9461966d7; unbiased_ms=368
ts=68239a5d; t=2025-05-13T19:15:41; ll=9b; FE=139.162.16.102:443; http_ping_ms=412; win=3; uuid=00ad3ea65dac882f93147161d4fe4803d04b1ac4; unbiased_ms=362
ts=68239a5d; t=2025-05-13T19:15:41; ll=9c; FE=139.162.152.224:443; http_ping_ms=408; win=3; uuid=9511c13edf1e59825adda2fcd385a3616fa8ebfa; unbiased_ms=358
ts=68239a5d; t=2025-05-13T19:15:41; ll=9d; FE=185.112.146.199:443; http_ping_ms=454; win=3; uuid=3a750bbc070c616098874ac714cc0dc2440a2caa; unbiased_ms=404
ts=68239a5d; t=2025-05-13T19:15:41; ll=9e; FE=172.105.59.232:443; http_ping_ms=544; win=3; uuid=525540452ef50a3ae98c934130332d903c7e9f5e; unbiased_ms=494
ts=68239a62; t=2025-05-13T19:15:46; ll=9f; connect=45.33.98.215:443
ts=68239a62; t=2025-05-13T19:15:46; ll=a0; FE=45.33.98.215:443; err=Duplicate; proto=http; domain=atsscribe.pagekite.me; id=s8
ts=68239a62; t=2025-05-13T19:15:46; ll=a1; FE=45.33.98.215:443; ports=79,80,443,465,843,993,995,1965,2222,3000,4545,5222,5223,5269,5670,6667,8000,8080,8081,8082,8083,9292,25565; protocols=http,http2,http3,https,websocket,irc,finger,httpfinger,raw,minecraft; raw_ports=virtual
ts=68239a62; t=2025-05-13T19:15:46; ll=a2; wrote=549; wbps=346; read=889; eof=1; id=s8
ts=68239af3; t=2025-05-13T19:18:11; ll=a3; FE=45.33.98.215:443; http_ping_ms=149; win=3; uuid=20b95faa01ec0beac766b8d87b1837161b23552c; wanted_by=DNS
ts=68239af3; t=2025-05-13T19:18:11; ll=a4; FE=172.104.8.71:443; http_ping_ms=217; win=3; uuid=09c857ce500b4ec0cada12d79abdcefc49647447; unbiased_ms=167
ts=68239af3; t=2025-05-13T19:18:11; ll=a5; FE=139.162.73.59:443; http_ping_ms=300; win=3; uuid=e2edeb72e6fabd0d0eb3f0f5c376c8e3bcc5fc31; unbiased_ms=250
ts=68239af4; t=2025-05-13T19:18:12; ll=a6; FE=109.237.26.34:443; http_ping_ms=368; win=3; uuid=cba9d700f18947bdd582be4023eecd21ec9996b9; unbiased_ms=318
ts=68239af4; t=2025-05-13T19:18:12; ll=a7; FE=172.105.176.167:443; http_ping_ms=369; win=3; uuid=13004119e05cff9a228194b7393af9341b586873; unbiased_ms=319
ts=68239af4; t=2025-05-13T19:18:12; ll=a8; FE=139.162.152.224:443; http_ping_ms=407; win=3; uuid=9511c13edf1e59825adda2fcd385a3616fa8ebfa; unbiased_ms=357
ts=68239af4; t=2025-05-13T19:18:12; ll=a9; FE=139.162.16.102:443; http_ping_ms=414; win=3; uuid=00ad3ea65dac882f93147161d4fe4803d04b1ac4; unbiased_ms=364
ts=68239af4; t=2025-05-13T19:18:12; ll=aa; FE=95.216.167.199:443; http_ping_ms=427; win=3; uuid=cd771f4b78e9fdd301e02f9e3251ace9461966d7; unbiased_ms=377
ts=68239af4; t=2025-05-13T19:18:12; ll=ab; FE=185.112.146.199:443; http_ping_ms=454; win=3; uuid=3a750bbc070c616098874ac714cc0dc2440a2caa; unbiased_ms=404
ts=68239af4; t=2025-05-13T19:18:12; ll=ac; FE=172.105.59.232:443; http_ping_ms=542; win=3; uuid=525540452ef50a3ae98c934130332d903c7e9f5e; unbiased_ms=492
ts=68239af9; t=2025-05-13T19:18:17; ll=ad; connect=45.33.98.215:443
ts=68239af9; t=2025-05-13T19:18:17; ll=ae; FE=45.33.98.215:443; err=Duplicate; proto=http; domain=atsscribe.pagekite.me; id=s9
ts=68239af9; t=2025-05-13T19:18:17; ll=af; FE=45.33.98.215:443; ports=79,80,443,465,843,993,995,1965,2222,3000,4545,5222,5223,5269,5670,6667,8000,8080,8081,8082,8083,9292,25565; protocols=http,http2,http3,https,websocket,irc,finger,httpfinger,raw,minecraft; raw_ports=virtual
ts=68239af9; t=2025-05-13T19:18:17; ll=b0; wrote=549; wbps=346; read=889; eof=1; id=s9
ts=68239b8a; t=2025-05-13T19:20:42; ll=b1; FE=45.33.98.215:443; http_ping_ms=152; win=3; uuid=20b95faa01ec0beac766b8d87b1837161b23552c; wanted_by=DNS
ts=68239b8a; t=2025-05-13T19:20:42; ll=b2; FE=172.104.8.71:443; http_ping_ms=211; win=3; uuid=09c857ce500b4ec0cada12d79abdcefc49647447; unbiased_ms=161
ts=68239b8a; t=2025-05-13T19:20:42; ll=b3; FE=139.162.73.59:443; http_ping_ms=300; win=3; uuid=e2edeb72e6fabd0d0eb3f0f5c376c8e3bcc5fc31; unbiased_ms=250
ts=68239b8a; t=2025-05-13T19:20:42; ll=b4; FE=172.105.176.167:443; http_ping_ms=372; win=3; uuid=13004119e05cff9a228194b7393af9341b586873; unbiased_ms=322
ts=68239b8a; t=2025-05-13T19:20:42; ll=b5; FE=109.237.26.34:443; http_ping_ms=373; win=3; uuid=cba9d700f18947bdd582be4023eecd21ec9996b9; unbiased_ms=323
ts=68239b8a; t=2025-05-13T19:20:42; ll=b6; FE=95.216.167.199:443; http_ping_ms=421; win=3; uuid=cd771f4b78e9fdd301e02f9e3251ace9461966d7; unbiased_ms=371
ts=68239b8a; t=2025-05-13T19:20:42; ll=b7; FE=139.162.152.224:443; http_ping_ms=403; win=3; uuid=9511c13edf1e59825adda2fcd385a3616fa8ebfa; unbiased_ms=353
ts=68239b8a; t=2025-05-13T19:20:42; ll=b8; FE=139.162.16.102:443; http_ping_ms=417; win=3; uuid=00ad3ea65dac882f93147161d4fe4803d04b1ac4; unbiased_ms=367
ts=68239b8a; t=2025-05-13T19:20:42; ll=b9; FE=185.112.146.199:443; http_ping_ms=453; win=3; uuid=3a750bbc070c616098874ac714cc0dc2440a2caa; unbiased_ms=403
ts=68239b8b; t=2025-05-13T19:20:43; ll=ba; FE=172.105.59.232:443; http_ping_ms=543; win=3; uuid=525540452ef50a3ae98c934130332d903c7e9f5e; unbiased_ms=493
ts=68239b90; t=2025-05-13T19:20:48; ll=bb; connect=45.33.98.215:443
ts=68239b90; t=2025-05-13T19:20:48; ll=bc; FE=45.33.98.215:443; err=Duplicate; proto=http; domain=atsscribe.pagekite.me; id=sa
ts=68239b90; t=2025-05-13T19:20:48; ll=bd; FE=45.33.98.215:443; ports=79,80,443,465,843,993,995,1965,2222,3000,4545,5222,5223,5269,5670,6667,8000,8080,8081,8082,8083,9292,25565; protocols=http,http2,http3,https,websocket,irc,finger,httpfinger,raw,minecraft; raw_ports=virtual
ts=68239b90; t=2025-05-13T19:20:48; ll=be; wrote=549; wbps=346; read=889; eof=1; id=sa
ts=68239c21; t=2025-05-13T19:23:13; ll=bf; FE=45.33.98.215:443; http_ping_ms=151; win=3; uuid=20b95faa01ec0beac766b8d87b1837161b23552c; wanted_by=DNS
ts=68239c21; t=2025-05-13T19:23:13; ll=c0; FE=172.104.8.71:443; http_ping_ms=205; win=3; uuid=09c857ce500b4ec0cada12d79abdcefc49647447; unbiased_ms=155
ts=68239c21; t=2025-05-13T19:23:13; ll=c1; FE=139.162.73.59:443; http_ping_ms=300; win=3; uuid=e2edeb72e6fabd0d0eb3f0f5c376c8e3bcc5fc31; unbiased_ms=250
ts=68239c21; t=2025-05-13T19:23:13; ll=c2; FE=172.105.176.167:443; http_ping_ms=371; win=3; uuid=13004119e05cff9a228194b7393af9341b586873; unbiased_ms=321
ts=68239c21; t=2025-05-13T19:23:13; ll=c3; FE=109.237.26.34:443; http_ping_ms=371; win=3; uuid=cba9d700f18947bdd582be4023eecd21ec9996b9; unbiased_ms=321
ts=68239c21; t=2025-05-13T19:23:13; ll=c4; FE=139.162.152.224:443; http_ping_ms=394; win=3; uuid=9511c13edf1e59825adda2fcd385a3616fa8ebfa; unbiased_ms=344
ts=68239c21; t=2025-05-13T19:23:13; ll=c5; FE=95.216.167.199:443; http_ping_ms=421; win=3; uuid=cd771f4b78e9fdd301e02f9e3251ace9461966d7; unbiased_ms=371
ts=68239c21; t=2025-05-13T19:23:13; ll=c6; FE=139.162.16.102:443; http_ping_ms=424; win=3; uuid=00ad3ea65dac882f93147161d4fe4803d04b1ac4; unbiased_ms=374
ts=68239c21; t=2025-05-13T19:23:13; ll=c7; FE=185.112.146.199:443; http_ping_ms=452; win=3; uuid=3a750bbc070c616098874ac714cc0dc2440a2caa; unbiased_ms=402
ts=68239c21; t=2025-05-13T19:23:13; ll=c8; FE=172.105.59.232:443; http_ping_ms=546; win=3; uuid=525540452ef50a3ae98c934130332d903c7e9f5e; unbiased_ms=496
ts=68239c26; t=2025-05-13T19:23:18; ll=c9; connect=45.33.98.215:443
ts=68239c27; t=2025-05-13T19:23:19; ll=ca; FE=45.33.98.215:443; err=Duplicate; proto=http; domain=atsscribe.pagekite.me; id=sb
ts=68239c27; t=2025-05-13T19:23:19; ll=cb; FE=45.33.98.215:443; ports=79,80,443,465,843,993,995,1965,2222,3000,4545,5222,5223,5269,5670,6667,8000,8080,8081,8082,8083,9292,25565; protocols=http,http2,http3,https,websocket,irc,finger,httpfinger,raw,minecraft; raw_ports=virtual
ts=68239c27; t=2025-05-13T19:23:19; ll=cc; wrote=549; wbps=346; read=889; eof=1; id=sb
ts=68239cb7; t=2025-05-13T19:25:43; ll=cd; FE=45.33.98.215:443; http_ping_ms=152; win=3; uuid=20b95faa01ec0beac766b8d87b1837161b23552c; wanted_by=DNS
ts=68239cb8; t=2025-05-13T19:25:44; ll=ce; FE=172.104.8.71:443; http_ping_ms=210; win=3; uuid=09c857ce500b4ec0cada12d79abdcefc49647447; unbiased_ms=160
ts=68239cb8; t=2025-05-13T19:25:44; ll=cf; FE=139.162.73.59:443; http_ping_ms=304; win=3; uuid=e2edeb72e6fabd0d0eb3f0f5c376c8e3bcc5fc31; unbiased_ms=254
ts=68239cb8; t=2025-05-13T19:25:44; ll=d0; FE=109.237.26.34:443; http_ping_ms=370; win=3; uuid=cba9d700f18947bdd582be4023eecd21ec9996b9; unbiased_ms=320
ts=68239cb8; t=2025-05-13T19:25:44; ll=d1; FE=172.105.176.167:443; http_ping_ms=371; win=3; uuid=13004119e05cff9a228194b7393af9341b586873; unbiased_ms=321
ts=68239cb8; t=2025-05-13T19:25:44; ll=d2; FE=139.162.152.224:443; http_ping_ms=392; win=3; uuid=9511c13edf1e59825adda2fcd385a3616fa8ebfa; unbiased_ms=342
ts=68239cb8; t=2025-05-13T19:25:44; ll=d3; FE=139.162.16.102:443; http_ping_ms=423; win=3; uuid=00ad3ea65dac882f93147161d4fe4803d04b1ac4; unbiased_ms=373
ts=68239cb8; t=2025-05-13T19:25:44; ll=d4; FE=95.216.167.199:443; http_ping_ms=411; win=3; uuid=cd771f4b78e9fdd301e02f9e3251ace9461966d7; unbiased_ms=361
ts=68239cb8; t=2025-05-13T19:25:44; ll=d5; FE=185.112.146.199:443; http_ping_ms=450; win=3; uuid=3a750bbc070c616098874ac714cc0dc2440a2caa; unbiased_ms=400
ts=68239cb8; t=2025-05-13T19:25:44; ll=d6; FE=172.105.59.232:443; http_ping_ms=541; win=3; uuid=525540452ef50a3ae98c934130332d903c7e9f5e; unbiased_ms=491
ts=68239cbd; t=2025-05-13T19:25:49; ll=d7; connect=45.33.98.215:443
ts=68239cbd; t=2025-05-13T19:25:49; ll=d8; FE=45.33.98.215:443; err=Duplicate; proto=http; domain=atsscribe.pagekite.me; id=sc
ts=68239cbd; t=2025-05-13T19:25:49; ll=d9; FE=45.33.98.215:443; ports=79,80,443,465,843,993,995,1965,2222,3000,4545,5222,5223,5269,5670,6667,8000,8080,8081,8082,8083,9292,25565; protocols=http,http2,http3,https,websocket,irc,finger,httpfinger,raw,minecraft; raw_ports=virtual
ts=68239cbd; t=2025-05-13T19:25:49; ll=da; wrote=549; wbps=346; read=889; eof=1; id=sc
ts=68239d4e; t=2025-05-13T19:28:14; ll=db; FE=45.33.98.215:443; http_ping_ms=154; win=3; uuid=20b95faa01ec0beac766b8d87b1837161b23552c; wanted_by=DNS
ts=68239d4e; t=2025-05-13T19:28:14; ll=dc; FE=172.104.8.71:443; http_ping_ms=210; win=3; uuid=09c857ce500b4ec0cada12d79abdcefc49647447; unbiased_ms=160
ts=68239d4f; t=2025-05-13T19:28:15; ll=dd; FE=139.162.73.59:443; http_ping_ms=300; win=3; uuid=e2edeb72e6fabd0d0eb3f0f5c376c8e3bcc5fc31; unbiased_ms=250
ts=68239d4f; t=2025-05-13T19:28:15; ll=de; FE=172.105.176.167:443; http_ping_ms=369; win=3; uuid=13004119e05cff9a228194b7393af9341b586873; unbiased_ms=319
ts=68239d4f; t=2025-05-13T19:28:15; ll=df; FE=109.237.26.34:443; http_ping_ms=368; win=3; uuid=cba9d700f18947bdd582be4023eecd21ec9996b9; unbiased_ms=318
ts=68239d4f; t=2025-05-13T19:28:15; ll=e0; FE=139.162.152.224:443; http_ping_ms=385; win=3; uuid=9511c13edf1e59825adda2fcd385a3616fa8ebfa; unbiased_ms=335
ts=68239d4f; t=2025-05-13T19:28:15; ll=e1; FE=139.162.16.102:443; http_ping_ms=424; win=3; uuid=00ad3ea65dac882f93147161d4fe4803d04b1ac4; unbiased_ms=374
ts=68239d4f; t=2025-05-13T19:28:15; ll=e2; FE=95.216.167.199:443; http_ping_ms=427; win=3; uuid=cd771f4b78e9fdd301e02f9e3251ace9461966d7; unbiased_ms=377
ts=68239d4f; t=2025-05-13T19:28:15; ll=e3; FE=185.112.146.199:443; http_ping_ms=452; win=3; uuid=3a750bbc070c616098874ac714cc0dc2440a2caa; unbiased_ms=402
ts=68239d4f; t=2025-05-13T19:28:15; ll=e4; FE=172.105.59.232:443; http_ping_ms=540; win=3; uuid=525540452ef50a3ae98c934130332d903c7e9f5e; unbiased_ms=490
ts=68239d54; t=2025-05-13T19:28:20; ll=e5; connect=45.33.98.215:443
ts=68239d54; t=2025-05-13T19:28:20; ll=e6; FE=45.33.98.215:443; err=Duplicate; proto=http; domain=atsscribe.pagekite.me; id=sd
ts=68239d54; t=2025-05-13T19:28:20; ll=e7; FE=45.33.98.215:443; ports=79,80,443,465,843,993,995,1965,2222,3000,4545,5222,5223,5269,5670,6667,8000,8080,8081,8082,8083,9292,25565; protocols=http,http2,http3,https,websocket,irc,finger,httpfinger,raw,minecraft; raw_ports=virtual
ts=68239d54; t=2025-05-13T19:28:20; ll=e8; wrote=549; wbps=346; read=889; eof=1; id=sd
ts=68239de5; t=2025-05-13T19:30:45; ll=e9; FE=45.33.98.215:443; http_ping_ms=155; win=3; uuid=20b95faa01ec0beac766b8d87b1837161b23552c; wanted_by=DNS
ts=68239de5; t=2025-05-13T19:30:45; ll=ea; FE=172.104.8.71:443; http_ping_ms=213; win=3; uuid=09c857ce500b4ec0cada12d79abdcefc49647447; unbiased_ms=163
ts=68239de5; t=2025-05-13T19:30:45; ll=eb; FE=139.162.73.59:443; http_ping_ms=298; win=3; uuid=e2edeb72e6fabd0d0eb3f0f5c376c8e3bcc5fc31; unbiased_ms=248
ts=68239de5; t=2025-05-13T19:30:45; ll=ec; FE=109.237.26.34:443; http_ping_ms=367; win=3; uuid=cba9d700f18947bdd582be4023eecd21ec9996b9; unbiased_ms=317
ts=68239de5; t=2025-05-13T19:30:45; ll=ed; FE=139.162.152.224:443; http_ping_ms=380; win=3; uuid=9511c13edf1e59825adda2fcd385a3616fa8ebfa; unbiased_ms=330
ts=68239de5; t=2025-05-13T19:30:45; ll=ee; FE=172.105.176.167:443; http_ping_ms=372; win=3; uuid=13004119e05cff9a228194b7393af9341b586873; unbiased_ms=322
ts=68239de5; t=2025-05-13T19:30:45; ll=ef; FE=95.216.167.199:443; http_ping_ms=429; win=3; uuid=cd771f4b78e9fdd301e02f9e3251ace9461966d7; unbiased_ms=379
ts=68239de5; t=2025-05-13T19:30:45; ll=f0; FE=139.162.16.102:443; http_ping_ms=422; win=3; uuid=00ad3ea65dac882f93147161d4fe4803d04b1ac4; unbiased_ms=372
ts=68239de5; t=2025-05-13T19:30:45; ll=f1; FE=185.112.146.199:443; http_ping_ms=452; win=3; uuid=3a750bbc070c616098874ac714cc0dc2440a2caa; unbiased_ms=402
ts=68239de6; t=2025-05-13T19:30:46; ll=f2; FE=172.105.59.232:443; http_ping_ms=551; win=3; uuid=525540452ef50a3ae98c934130332d903c7e9f5e; unbiased_ms=501
ts=68239deb; t=2025-05-13T19:30:51; ll=f3; connect=45.33.98.215:443
ts=68239deb; t=2025-05-13T19:30:51; ll=f4; FE=45.33.98.215:443; err=Duplicate; proto=http; domain=atsscribe.pagekite.me; id=se
ts=68239deb; t=2025-05-13T19:30:51; ll=f5; FE=45.33.98.215:443; ports=79,80,443,465,843,993,995,1965,2222,3000,4545,5222,5223,5269,5670,6667,8000,8080,8081,8082,8083,9292,25565; protocols=http,http2,http3,https,websocket,irc,finger,httpfinger,raw,minecraft; raw_ports=virtual
ts=68239deb; t=2025-05-13T19:30:51; ll=f6; wrote=549; wbps=346; read=889; eof=1; id=se
ts=68239e7c; t=2025-05-13T19:33:16; ll=f7; FE=45.33.98.215:443; http_ping_ms=152; win=3; uuid=20b95faa01ec0beac766b8d87b1837161b23552c; wanted_by=DNS
ts=68239e7c; t=2025-05-13T19:33:16; ll=f8; FE=172.104.8.71:443; http_ping_ms=223; win=3; uuid=09c857ce500b4ec0cada12d79abdcefc49647447; unbiased_ms=173
ts=68239e7c; t=2025-05-13T19:33:16; ll=f9; FE=139.162.73.59:443; http_ping_ms=295; win=3; uuid=e2edeb72e6fabd0d0eb3f0f5c376c8e3bcc5fc31; unbiased_ms=245
ts=68239e7c; t=2025-05-13T19:33:16; ll=fa; FE=109.237.26.34:443; http_ping_ms=364; win=3; uuid=cba9d700f18947bdd582be4023eecd21ec9996b9; unbiased_ms=314
ts=68239e7c; t=2025-05-13T19:33:16; ll=fb; FE=172.105.176.167:443; http_ping_ms=373; win=3; uuid=13004119e05cff9a228194b7393af9341b586873; unbiased_ms=323
ts=68239e7c; t=2025-05-13T19:33:16; ll=fc; FE=139.162.152.224:443; http_ping_ms=386; win=3; uuid=9511c13edf1e59825adda2fcd385a3616fa8ebfa; unbiased_ms=336
ts=68239e7c; t=2025-05-13T19:33:16; ll=fd; FE=139.162.16.102:443; http_ping_ms=421; win=3; uuid=00ad3ea65dac882f93147161d4fe4803d04b1ac4; unbiased_ms=371
ts=68239e7c; t=2025-05-13T19:33:16; ll=fe; FE=95.216.167.199:443; http_ping_ms=429; win=3; uuid=cd771f4b78e9fdd301e02f9e3251ace9461966d7; unbiased_ms=379
ts=68239e7c; t=2025-05-13T19:33:16; ll=ff; FE=185.112.146.199:443; http_ping_ms=454; win=3; uuid=3a750bbc070c616098874ac714cc0dc2440a2caa; unbiased_ms=404
ts=68239e7c; t=2025-05-13T19:33:16; ll=100; FE=172.105.59.232:443; http_ping_ms=551; win=3; uuid=525540452ef50a3ae98c934130332d903c7e9f5e; unbiased_ms=501
ts=68239e81; t=2025-05-13T19:33:21; ll=101; connect=45.33.98.215:443
ts=68239e82; t=2025-05-13T19:33:22; ll=102; FE=45.33.98.215:443; err=Duplicate; proto=http; domain=atsscribe.pagekite.me; id=sf
ts=68239e82; t=2025-05-13T19:33:22; ll=103; FE=45.33.98.215:443; ports=79,80,443,465,843,993,995,1965,2222,3000,4545,5222,5223,5269,5670,6667,8000,8080,8081,8082,8083,9292,25565; protocols=http,http2,http3,https,websocket,irc,finger,httpfinger,raw,minecraft; raw_ports=virtual
ts=68239e82; t=2025-05-13T19:33:22; ll=104; wrote=549; wbps=344; read=889; eof=1; id=sf
ts=68239f13; t=2025-05-13T19:35:47; ll=105; FE=45.33.98.215:443; http_ping_ms=150; win=3; uuid=20b95faa01ec0beac766b8d87b1837161b23552c; wanted_by=DNS
ts=68239f13; t=2025-05-13T19:35:47; ll=106; FE=45.33.40.85:443; http_ping_ms=111; win=2; uuid=3adf382dcd72eb009828bf60c02110ab38a7a80d; unbiased_ms=61
ts=68239f13; t=2025-05-13T19:35:47; ll=107; FE=172.104.8.71:443; http_ping_ms=232; win=3; uuid=09c857ce500b4ec0cada12d79abdcefc49647447; unbiased_ms=182
ts=68239f13; t=2025-05-13T19:35:47; ll=108; FE=139.162.73.59:443; http_ping_ms=293; win=3; uuid=e2edeb72e6fabd0d0eb3f0f5c376c8e3bcc5fc31; unbiased_ms=243
ts=68239f13; t=2025-05-13T19:35:47; ll=109; FE=109.237.26.34:443; http_ping_ms=365; win=3; uuid=cba9d700f18947bdd582be4023eecd21ec9996b9; unbiased_ms=315
ts=68239f13; t=2025-05-13T19:35:47; ll=10a; FE=50.116.35.24:443; http_ping_ms=206; win=2; uuid=50ee887518c110963213fd4766d272e6d1c5a7e1; unbiased_ms=156
ts=68239f13; t=2025-05-13T19:35:47; ll=10b; FE=172.105.176.167:443; http_ping_ms=374; win=3; uuid=13004119e05cff9a228194b7393af9341b586873; unbiased_ms=324
ts=68239f13; t=2025-05-13T19:35:47; ll=10c; FE=45.79.143.125:443; http_ping_ms=208; win=2; uuid=b6a878346458e2613b0887c9802539ce29d41a66; unbiased_ms=158
ts=68239f13; t=2025-05-13T19:35:47; ll=10d; FE=139.162.152.224:443; http_ping_ms=387; win=3; uuid=9511c13edf1e59825adda2fcd385a3616fa8ebfa; unbiased_ms=337
ts=68239f13; t=2025-05-13T19:35:47; ll=10e; FE=139.162.16.102:443; http_ping_ms=420; win=3; uuid=00ad3ea65dac882f93147161d4fe4803d04b1ac4; unbiased_ms=370
ts=68239f13; t=2025-05-13T19:35:47; ll=10f; FE=95.216.167.199:443; http_ping_ms=420; win=3; uuid=cd771f4b78e9fdd301e02f9e3251ace9461966d7; unbiased_ms=370
ts=68239f13; t=2025-05-13T19:35:47; ll=110; FE=185.112.146.199:443; http_ping_ms=454; win=3; uuid=3a750bbc070c616098874ac714cc0dc2440a2caa; unbiased_ms=404
ts=68239f13; t=2025-05-13T19:35:47; ll=111; FE=172.105.59.232:443; http_ping_ms=564; win=3; uuid=525540452ef50a3ae98c934130332d903c7e9f5e; unbiased_ms=514
ts=68239f13; t=2025-05-13T19:35:47; ll=112; FE=139.162.210.121:443; http_ping_ms=368; win=2; uuid=14fb15e4603c96861f9f5f4936818d01de385109; unbiased_ms=318
ts=68239f14; t=2025-05-13T19:35:48; ll=113; FE=172.104.131.125:443; http_ping_ms=383; win=2; uuid=c205849424e35b9493fc566b99c0769cb9c231c3; unbiased_ms=333
ts=68239f14; t=2025-05-13T19:35:48; ll=114; FE=139.162.5.63:443; http_ping_ms=416; win=2; uuid=d6952fbdd9ba4f32dd5dd41fadc4319b757157e2; unbiased_ms=366
ts=68239f18; t=2025-05-13T19:35:52; ll=115; connect=45.33.40.85:443
ts=68239f18; t=2025-05-13T19:35:52; ll=116; connect=45.33.98.215:443
ts=68239f18; t=2025-05-13T19:35:52; ll=117; FE=45.33.40.85:443; quota_bw=2609675; quota_conns=5; quota_days=31; ips_per_sec=5/10800; id=s11
ts=68239f18; t=2025-05-13T19:35:52; ll=118; FE=45.33.40.85:443; proto=http; domain=atsscribe.pagekite.me; ssl=True; id=s11
ts=68239f18; t=2025-05-13T19:35:52; ll=119; FE=45.33.40.85:443; ports=79,80,443,465,843,993,995,1965,2222,3000,4545,5222,5223,5269,5670,6667,8000,8080,8081,8082,8083,9292,25565; protocols=http,http2,http3,https,websocket,irc,finger,httpfinger,raw,minecraft; raw_ports=virtual
ts=68239f19; t=2025-05-13T19:35:53; ll=11a; FE=45.33.98.215:443; err=Duplicate; proto=http; domain=atsscribe.pagekite.me; id=s10
ts=68239f19; t=2025-05-13T19:35:53; ll=11b; FE=45.33.98.215:443; ports=79,80,443,465,843,993,995,1965,2222,3000,4545,5222,5223,5269,5670,6667,8000,8080,8081,8082,8083,9292,25565; protocols=http,http2,http3,https,websocket,irc,finger,httpfinger,raw,minecraft; raw_ports=virtual
ts=68239f19; t=2025-05-13T19:35:53; ll=11c; wrote=549; wbps=346; read=889; eof=1; id=s10
ts=68239faa; t=2025-05-13T19:38:18; ll=11d; FE=45.33.98.215:443; http_ping_ms=150; win=3; uuid=20b95faa01ec0beac766b8d87b1837161b23552c; wanted_by=DNS
ts=68239faa; t=2025-05-13T19:38:18; ll=11e; FE=45.33.40.85:443; http_ping_ms=110; win=3; uuid=3adf382dcd72eb009828bf60c02110ab38a7a80d; unbiased_ms=60
ts=68239faa; t=2025-05-13T19:38:18; ll=11f; FE=172.104.8.71:443; http_ping_ms=229; win=3; uuid=09c857ce500b4ec0cada12d79abdcefc49647447; unbiased_ms=179
ts=68239faa; t=2025-05-13T19:38:18; ll=120; FE=45.79.143.125:443; http_ping_ms=208; win=3; uuid=b6a878346458e2613b0887c9802539ce29d41a66; unbiased_ms=158
ts=68239faa; t=2025-05-13T19:38:18; ll=121; FE=50.116.35.24:443; http_ping_ms=207; win=3; uuid=50ee887518c110963213fd4766d272e6d1c5a7e1; unbiased_ms=157
ts=68239faa; t=2025-05-13T19:38:18; ll=122; FE=139.162.73.59:443; http_ping_ms=300; win=3; uuid=e2edeb72e6fabd0d0eb3f0f5c376c8e3bcc5fc31; unbiased_ms=250
ts=68239faa; t=2025-05-13T19:38:18; ll=123; FE=172.105.176.167:443; http_ping_ms=372; win=3; uuid=13004119e05cff9a228194b7393af9341b586873; unbiased_ms=322
ts=68239faa; t=2025-05-13T19:38:18; ll=124; FE=139.162.152.224:443; http_ping_ms=391; win=3; uuid=9511c13edf1e59825adda2fcd385a3616fa8ebfa; unbiased_ms=341
